Video_ID,Upload_Date,Length_Minutes,Views,Ads_Revenue,Sponsorship_Revenue,Donations,Total_Revenue
1665,2023-10-17,11.5,8570,-25.0,-7.44,250.0,217.56
1666,2021-03-15,7.4,4331,-13.94,2.25,-5.0,-16.69
1667,2019-03-16,7.5,1614,-2.37,15.23,2.53,15.38
1668,2021-04-17,10.4,9212,26.04,-15.0,41.92,52.96
1669,2022-03-15,3.6,18485,-25.0,-15.0,-3.33,-43.33
1670,2019-05-08,10.3,271,56.98,19.35,-5.0,71.34
1671,2019-02-11,9.9,10669,94.33,-15.0,-5.0,74.33
1672,2022-10-11,6.7,692,-25.0,100.12,-0.46,74.66
1673,2019-02-10,7.5,746,-25.0,175.51,3.77,154.27
1674,2021-07-22,4.6,408,-25.0,-15.0,1.1,-38.9
1675,2019-02-03,14.8,3630,49.87,131.12,-5.0,175.99
1676,2021-11-06,4.3,1841,-25.0,-15.0,20.66,-19.34
1677,2023-08-28,5.0,11076,480.26,-15.0,11.64,476.9
1678,2022-03-22,13.9,5710,-0.13,-15.0,-5.0,-20.13
1679,2021-09-24,14.2,1341,-10.31,17.11,-5.0,1.8
1680,2022-11-02,5.0,7687,-25.0,12.65,30.64,18.29
1681,2020-08-10,10.9,11005,23.83,0.8,11.54,36.17
1682,2023-06-11,10.0,762,-25.0,67.05,-5.0,37.05
1683,2023-07-11,6.5,11688,-25.0,236.64,12.69,224.32
1684,2019-12-08,6.9,2384,5.59,-0.82,40.42,45.2
1685,2019-01-27,7.7,8506,455.89,-8.79,-5.0,442.1
1686,2022-08-03,12.1,3568,39.78,56.6,-5.0,91.38
1687,2020-10-07,12.2,27039,13.64,-15.0,-3.61,-4.96
1688,2020-12-31,6.0,4263,0.84,-15.0,89.52,75.36
1689,2019-06-17,8.6,4413,-25.0,-15.0,12.15,-27.85
1690,2020-09-01,6.7,37090,-25.0,65.26,32.17,72.43
1691,2019-09-25,1.0,17041,-25.0,39.33,-5.0,9.33
1692,2023-11-08,10.3,2581,991.54,-15.0,-5.0,971.54
1693,2021-03-31,7.3,6353,-3.1,-15.0,-3.78,-21.88
1694,2020-03-30,5.4,1823,-25.0,-13.84,4.69,-34.15
1695,2021-06-24,7.9,1299,-5.2,-4.03,-3.32,-12.55
1696,2023-09-05,5.3,7063,-16.77,-15.0,-5.0,-36.77
1697,2022-11-25,13.2,2398,-25.0,30.27,-5.0,0.27
1698,2021-07-10,11.4,1965,-9.75,-15.0,2.41,-22.34
1699,2021-09-07,10.3,6704,93.5,20.98,250.0,364.48
1700,2023-02-08,5.7,617,-25.0,65.67,40.46,81.13
1701,2020-12-02,7.4,2591,295.82,46.92,-5.0,337.74
1702,2020-09-25,4.8,5863,-25.0,49.57,-1.42,23.15
1703,2023-05-01,7.9,6709,12.77,59.66,7.23,79.65
1704,2023-05-19,6.3,5906,-13.63,-11.62,8.95,-16.29
1705,2019-05-10,8.0,14866,13.89,19.55,-1.08,32.36
1706,2021-10-16,10.7,6958,-15.31,174.55,9.81,169.05
1707,2022-10-18,8.7,2057,-25.0,34.75,0.22,9.97
1708,2023-09-25,6.9,2151,-25.0,-15.0,158.52,118.52
1709,2021-03-29,5.3,3262,-20.95,-15.0,0.29,-35.66
1710,2020-11-23,1.0,24356,-14.78,79.71,3.4,68.34
1711,2022-08-08,11.4,9343,40.99,81.43,11.64,134.06
1712,2022-10-26,9.2,2087,1250.0,-14.57,-5.0,1230.43
1713,2021-03-04,12.5,1006,-25.0,-15.0,-5.0,-45.0
1714,2019-01-29,6.4,2688,-4.82,-15.0,-5.0,-24.82
1715,2019-05-29,1.0,4659,-25.0,164.99,3.81,143.79
1716,2023-12-08,9.7,4857,-25.0,-2.5,-5.0,-32.5
1717,2022-08-12,4.7,44435,4.14,-15.0,3.49,-7.38
1718,2019-01-11,12.5,5185,-25.0,-15.0,-5.0,-45.0
1719,2023-03-16,4.7,47754,49.44,104.63,8.51,162.58
1720,2020-11-06,7.7,7854,63.44,16.83,1.77,82.04
1721,2022-02-10,9.5,49817,4.69,-11.0,6.6,0.29
1722,2019-07-06,9.1,83438,35.37,5.09,-5.0,35.45
1723,2021-03-17,7.8,254804,-25.0,23.96,20.94,19.91
1724,2021-01-13,7.3,1959,-25.0,-15.0,-1.18,-41.18
1725,2022-06-04,11.3,4745,-25.0,-15.0,10.96,-29.04
1726,2022-08-26,7.2,8334,3.04,-15.0,-2.16,-14.12
1727,2019-04-08,8.7,12203,12.02,-15.0,10.22,7.25
1728,2019-02-24,12.2,9738,139.57,-15.0,10.37,134.93
1729,2020-09-14,8.7,2746,138.17,476.27,-5.0,609.44
1730,2020-10-25,4.1,26436,-25.0,12.93,-5.0,-17.07
1731,2021-01-27,10.7,82152,2.5,-15.0,-5.0,-17.5
1732,2020-02-10,7.6,37225,-25.0,3.83,-2.0,-23.17
1733,2019-03-10,10.5,4837,20.57,-2.15,55.26,73.68
1734,2022-08-28,6.0,941,16.49,23.25,5.77,45.51
1735,2022-08-05,6.6,1341,530.0,-8.7,1.48,522.79
1736,2023-11-21,8.2,1579,-25.0,-15.0,-5.0,-45.0
1737,2023-04-21,6.3,6878,4.44,95.63,-2.46,97.61
1738,2021-01-20,6.9,5350,-25.0,118.76,1.11,94.87
1739,2022-03-17,12.3,15879,12.09,13.09,11.29,36.48
1740,2023-01-30,7.5,13367,-25.0,-15.0,-5.0,-45.0
1741,2023-10-29,2.8,105959,43.08,-1.98,35.7,76.8
1742,2022-06-21,10.6,571,-0.38,-15.0,8.59,-6.79
1743,2023-02-23,10.3,6216,172.36,-15.0,-5.0,152.36
1744,2021-08-15,12.3,37446,123.51,26.0,0.25,149.75
1745,2023-03-11,7.1,1536,-25.0,-15.0,-5.0,-45.0
1746,2019-12-31,6.0,4721,30.88,8.51,-5.0,34.38
1747,2020-04-26,10.1,14135,-25.0,180.29,35.84,191.13
1748,2019-07-20,8.4,6657,-16.93,-15.0,28.03,-3.9
1749,2019-06-03,11.7,341,-25.0,37.01,-0.46,11.55
1750,2023-01-13,11.0,3670,-25.0,72.87,-5.0,42.87
1751,2023-03-05,8.7,3519,57.11,-15.0,3.32,45.43
1752,2019-03-14,4.8,6576,-25.0,-13.47,3.86,-34.61
1753,2020-12-13,10.4,6209,146.65,1.61,0.16,148.42
1754,2019-10-23,10.0,1084,43.23,-15.0,7.9,36.13
1755,2021-11-06,10.1,1021,-25.0,-15.0,-5.0,-45.0
1756,2023-07-23,5.3,18149,-25.0,-6.61,-5.0,-36.61
1757,2022-05-25,9.8,7064,-18.73,63.1,3.15,47.52
1758,2019-03-02,2.3,11622,131.82,37.05,-5.0,163.86
1759,2021-07-27,5.6,2832,50.9,-15.0,-5.0,30.9
1760,2023-06-28,8.1,11330,-25.0,71.1,-5.0,41.1
1761,2019-02-11,9.5,4918,-25.0,-1.2,-5.0,-31.2
1762,2019-01-25,10.2,4551,27.93,24.68,-5.0,47.61
1763,2021-11-28,4.5,4805,101.65,-8.72,-0.07,92.86
1764,2019-05-11,11.8,1776,-23.22,1.5,-3.25,-24.97
1765,2023-03-02,5.8,6039,60.04,-4.55,30.08,85.57
1766,2022-06-06,6.8,2979,84.28,575.39,5.05,664.72
1767,2019-04-18,7.1,46389,43.89,-15.0,-5.0,23.89
1768,2019-06-21,3.4,5886,-25.0,41.88,8.46,25.34
1769,2022-12-29,5.5,5337,-25.0,17.08,4.46,-3.46
1770,2023-02-10,8.7,2887,21.47,-15.0,33.53,40.0
1771,2019-04-12,12.3,1539,-25.0,2.54,-5.0,-27.46
1772,2021-05-15,9.2,54083,57.13,147.59,2.56,207.28
1773,2020-06-07,10.9,10712,90.32,244.17,-5.0,329.5
1774,2019-10-02,4.6,21589,-18.43,-15.0,-4.44,-37.87
1775,2023-06-25,8.9,3995,-25.0,-11.08,-5.0,-41.08
1776,2021-12-03,8.4,18029,83.86,78.36,-5.0,157.22
1777,2021-03-27,7.2,413,19.49,28.29,0.16,47.94
1778,2021-08-14,7.5,6113,157.03,-15.0,3.16,145.19
1779,2021-11-06,3.1,50615,-25.0,-15.0,-1.61,-41.61
1780,2019-11-26,9.2,7302,-6.27,101.27,-1.33,93.67
1781,2023-05-12,8.2,6219,116.62,-15.0,2.16,103.78
1782,2023-03-01,7.8,1638,-25.0,73.87,13.12,61.99
1783,2019-01-12,10.8,27644,38.47,83.62,-5.0,117.09
1784,2022-09-03,11.6,181,-25.0,-15.0,-5.0,-45.0
1785,2023-06-04,6.9,1016,-25.0,6.48,44.26,25.74
1786,2019-08-04,15.8,5073,-25.0,-11.31,86.77,50.46
1787,2019-12-05,10.2,10525,-0.42,10.99,-2.16,8.41
1788,2023-12-05,3.0,5307,-15.73,-8.62,0.18,-24.17
1789,2020-10-22,8.8,69313,48.73,21.54,5.43,75.69
1790,2022-01-09,12.1,2589,-25.0,-3.13,-5.0,-33.13
1791,2023-10-17,8.7,1436,-25.0,6.77,-2.18,-20.42
1792,2023-02-17,4.2,3214,118.5,315.29,-5.0,428.8
1793,2020-01-09,6.7,628,9.28,55.49,-5.0,59.77
1794,2021-09-02,6.9,9615,50.78,20.11,129.95,200.84
1795,2020-12-10,5.1,4349,-3.83,33.56,-5.0,24.74
1796,2022-05-08,8.3,1677,-25.0,51.41,9.04,35.45
1797,2023-04-10,12.5,5806,92.82,56.93,-5.0,144.74
1798,2020-04-10,4.3,1959,30.78,-15.0,2.07,17.85
1799,2022-01-17,6.5,12532,24.01,188.33,43.8,256.15
1800,2022-07-15,15.8,7309,-16.52,80.66,36.35,100.5
1801,2023-08-06,5.6,328877,43.68,-14.83,-5.0,23.85
1802,2023-05-14,4.9,2113,-25.0,10.2,2.0,-12.8
1803,2020-05-03,8.4,6311,-25.0,-15.0,12.33,-27.67
1804,2023-04-11,3.5,7205,-25.0,-15.0,-5.0,-45.0
1805,2019-02-16,6.1,10623,-3.07,32.81,2.51,32.24
1806,2022-08-04,10.7,8624,-17.93,-15.0,-5.0,-37.93
1807,2021-02-16,1.0,1813,27.16,49.95,-5.0,72.11
1808,2021-11-05,6.1,13982,-25.0,-15.0,-5.0,-45.0
1809,2020-12-11,1.0,1127,20.17,1.15,-2.81,18.51
1810,2020-02-05,11.8,789,52.34,-8.11,0.64,44.87
1811,2023-12-23,5.8,29727,-9.21,-15.0,4.51,-19.71
1812,2021-09-07,7.8,1816,24.7,-15.0,4.38,14.08
1813,2022-01-14,6.5,3408,38.3,-15.0,-1.99,21.31
1814,2019-09-07,4.3,5550,13.35,-15.0,30.38,28.73
1815,2020-01-26,9.4,7704,162.86,-15.0,5.24,153.1
1816,2023-12-11,7.0,6970,2.97,-15.0,42.56,30.53
1817,2019-12-01,8.9,35078,620.53,45.9,21.51,687.94
1818,2020-09-20,9.9,119,-25.0,7.49,18.66,1.15
1819,2023-03-23,9.2,1086,39.28,-7.47,4.92,36.73
1820,2019-05-17,8.4,2972,-25.0,172.21,-5.0,142.21
1821,2021-06-01,7.3,4885,-11.61,18.03,8.22,14.65
1822,2020-11-18,3.7,1340,1250.0,-15.0,44.17,1279.17
1823,2023-03-02,9.2,11376,63.96,-15.0,17.22,66.19
1824,2021-04-06,7.3,6310,25.25,-15.0,9.52,19.76
1825,2020-12-27,12.2,638,-25.0,-15.0,-5.0,-45.0
1826,2023-02-09,11.3,1198,-25.0,214.42,7.56,196.98
1827,2020-08-16,11.9,8592,28.89,-2.98,-5.0,20.91
1828,2022-05-31,9.4,34231,24.63,0.69,9.41,34.73
1829,2021-09-16,11.3,868,101.84,-15.0,-4.82,82.02
1830,2020-01-07,8.1,3202,242.91,-12.1,-1.06,229.76
1831,2021-07-23,14.3,1862,-25.0,-15.0,-5.0,-45.0
1832,2021-09-21,2.4,1452,155.75,-15.0,-5.0,135.75
1833,2020-02-06,11.1,1444,-25.0,-15.0,-5.0,-45.0
1834,2023-01-06,5.4,7985,-25.0,16.37,6.31,-2.31
1835,2023-02-22,7.5,35183,125.92,-15.0,-5.0,105.92
1836,2020-09-06,6.7,2678,-25.0,107.65,9.35,91.99
1837,2022-07-20,4.5,5146,-25.0,61.73,13.31,50.04
1838,2023-03-30,5.4,1847,40.76,-15.0,5.82,31.58
1839,2022-03-28,3.2,930,-20.18,-15.0,33.1,-2.08
1840,2022-03-21,4.0,14655,18.46,251.94,13.74,284.15
1841,2021-09-21,1.0,7326,-25.0,-10.72,-1.68,-37.4
1842,2020-09-11,6.6,1618,30.17,12.48,95.52,138.18
1843,2019-07-07,4.8,2901,-9.41,-15.0,100.15,75.74
1844,2022-01-26,5.3,72856,73.19,24.61,-2.18,95.61
1845,2019-05-11,12.8,687,1250.0,-4.22,-0.73,1245.05
1846,2021-03-15,5.4,26395,-25.0,42.38,-1.88,15.49
1847,2022-04-09,2.3,9585,26.44,215.54,-4.26,237.72
1848,2021-07-24,14.8,3015,345.75,80.32,-5.0,421.07
1849,2021-09-12,12.1,43296,20.56,5.88,-5.0,21.44
1850,2019-07-02,11.2,127504,21.66,-15.0,-5.0,1.66
1851,2021-09-09,6.9,23885,217.83,-15.0,-5.0,197.83
1852,2019-12-30,3.8,668,49.25,-13.82,160.78,196.21
1853,2019-02-08,1.0,2989,-25.0,262.57,-5.0,232.57
1854,2023-03-31,1.5,1175,-25.0,-0.07,250.0,224.93
1855,2020-05-11,8.9,3267,31.28,39.02,-5.0,65.3
1856,2023-03-20,4.2,4784,-25.0,-15.0,-5.0,-45.0
1857,2022-10-04,8.4,24824,-3.18,-15.0,0.63,-17.55
1858,2021-09-08,8.3,129,-25.0,-15.0,-4.56,-44.56
1859,2021-07-09,4.5,4728,-25.0,4.06,2.58,-18.36
1860,2022-11-21,6.5,188377,-25.0,-15.0,-5.0,-45.0
1861,2020-12-22,4.8,2491,2.81,-15.0,-5.0,-17.19
1862,2022-03-30,8.1,8499,161.76,20.27,-5.0,177.02
1863,2019-01-16,7.6,80235,96.67,-15.0,-3.09,78.58
1864,2020-05-07,11.5,977,92.88,-15.0,-5.0,72.88
1865,2022-12-20,6.6,49944,243.94,-15.0,89.56,318.5
1866,2022-02-05,10.0,13752,-25.0,18.85,-0.26,-6.42
1867,2021-06-12,8.4,9241,236.41,-15.0,-2.19,219.22
1868,2023-01-13,11.7,13055,23.12,-15.0,-2.49,5.63
1869,2019-11-07,7.1,21827,-25.0,0.99,-5.0,-29.01
1870,2021-01-08,4.0,4312,-25.0,17.06,-4.47,-12.4
1871,2022-04-08,4.9,21072,-3.84,-15.0,4.41,-14.43
1872,2020-06-29,5.7,3775,-25.0,26.51,-4.25,-2.75
1873,2020-02-18,12.5,3451,69.51,68.29,122.82,260.63
1874,2019-09-08,11.2,23259,-25.0,21.26,11.45,7.71
1875,2021-01-28,8.9,1769,-25.0,-7.32,35.11,2.8
1876,2023-12-10,6.4,5116,-25.0,12.09,-5.0,-17.91
1877,2022-03-10,16.5,340834,7.82,60.83,-5.0,63.66
1878,2022-07-21,3.2,2429,-25.0,-15.0,2.5,-37.5
1879,2022-12-10,6.7,2262,7.87,-15.0,-5.0,-12.13
1880,2023-06-20,12.8,3515,31.69,55.09,-2.7,84.07
1881,2023-10-29,9.1,8730,438.09,86.88,-5.0,519.97
1882,2021-11-28,15.7,11663,-25.0,28.42,3.84,7.25
1883,2021-03-24,7.4,5999,-25.0,-15.0,0.63,-39.37
1884,2019-01-29,5.0,1543,37.73,8.99,-0.53,46.19
1885,2021-08-15,7.5,10133,44.56,-7.43,-5.0,32.13
1886,2020-04-21,9.1,78825,-13.89,-1.42,-5.0,-20.32
1887,2019-11-14,3.4,4695,82.18,-9.92,11.27,83.54
1888,2019-09-02,7.1,30479,50.32,40.18,45.14,135.64
1889,2021-01-17,7.6,4039,307.23,27.49,-5.0,329.72
1890,2020-11-27,7.7,6267,66.98,-15.0,1.34,53.32
1891,2019-09-29,5.3,2638,65.01,-15.0,-5.0,45.01
1892,2023-01-03,1.4,6715,-25.0,-15.0,1.87,-38.13
1893,2023-11-07,5.0,6472,1095.3,3.02,-0.68,1097.63
1894,2022-06-16,5.5,29037,21.07,-15.0,4.24,10.31
1895,2020-01-12,11.4,8461,-15.76,-15.0,-1.92,-32.68
1896,2019-09-23,9.2,1950,106.15,24.54,-5.0,125.69
1897,2021-07-14,13.6,2820,-3.1,55.32,-0.8,51.42
1898,2021-07-09,8.1,1726,-25.0,323.91,22.07,320.98
1899,2022-10-14,9.3,195,34.21,-3.16,-1.41,29.63
1900,2019-12-06,8.8,8159,-5.4,-15.0,-5.0,-25.4
1901,2020-01-24,5.3,6722,-25.0,-4.6,-5.0,-34.6
1902,2020-07-30,10.8,2877,122.61,0.05,-5.0,117.66
1903,2023-09-09,9.9,21489,-25.0,-15.0,1.62,-38.38
1904,2019-01-03,11.9,1116,-25.0,-15.0,102.1,62.1
1905,2022-12-23,8.4,12974,103.51,-15.0,40.37,128.88
1906,2022-03-11,9.1,1992,-25.0,-15.0,13.13,-26.87
1907,2020-01-11,10.8,7302,329.34,20.05,49.15,398.54
1908,2023-08-21,9.0,5967,-2.22,56.32,-5.0,49.1
1909,2019-11-20,6.0,4736,76.61,-15.0,-5.0,56.61
1910,2019-05-26,10.9,2131,2.73,18.23,78.48,99.44
1911,2019-10-20,14.4,304,-0.57,44.41,13.75,57.59
1912,2023-08-16,8.0,1090,-25.0,750.0,27.92,752.92
1913,2020-03-07,10.0,76678,-16.08,31.44,8.17,23.53
1914,2020-12-05,4.2,1857,-25.0,90.47,-5.0,60.47
1915,2021-08-06,5.3,2207,-25.0,17.1,-5.0,-12.9
1916,2020-08-07,10.7,12404,-25.0,75.37,-5.0,45.37
1917,2020-02-03,7.2,5390,-13.73,-15.0,7.72,-21.01
1918,2021-03-27,7.8,5030,-25.0,-15.0,-4.33,-44.33
1919,2022-09-29,9.6,2819,88.3,-15.0,-5.0,68.3
1920,2021-08-21,6.0,5402,188.24,-15.0,34.49,207.74
1921,2022-03-09,10.8,4633,-19.27,-15.0,51.95,17.68
1922,2019-07-06,9.5,9835,-14.47,-15.0,-0.02,-29.49
1923,2019-03-02,11.3,378,38.68,223.43,-5.0,257.11
1924,2021-07-27,12.9,1816,-25.0,0.51,-5.0,-29.49
1925,2022-11-04,9.6,4966,-23.16,-15.0,-5.0,-43.16
1926,2020-12-10,8.9,11772,1.18,214.97,4.25,220.39
1927,2021-03-17,6.3,8206,-25.0,-14.7,17.87,-21.83
1928,2023-01-03,8.9,128739,-25.0,38.01,21.02,34.03
1929,2022-09-04,8.0,8905,-7.16,88.89,250.0,331.73
1930,2022-08-18,7.6,111288,-25.0,14.34,-1.42,-12.09
1931,2022-09-29,8.4,720,-25.0,-15.0,88.42,48.42
1932,2019-01-11,9.3,2452,-24.92,-15.0,11.48,-28.44
1933,2021-12-21,6.4,22210,123.86,11.98,22.15,157.99
1934,2019-08-14,8.0,4498,-25.0,-13.37,1.63,-36.74
1935,2022-03-22,8.9,4711,120.12,221.03,-5.0,336.15
1936,2023-10-01,12.2,407,25.1,122.95,26.33,174.38
1937,2020-07-17,9.4,21804,24.96,21.74,9.19,55.89
1938,2021-02-10,9.0,206,116.78,-15.0,2.41,104.18
1939,2023-05-14,10.0,1776,120.49,24.36,47.5,192.35
1940,2023-05-27,14.4,3639,-15.71,-15.0,32.38,1.67
1941,2023-08-11,9.6,9770,-25.0,9.78,-5.0,-20.22
1942,2023-05-18,9.2,17282,-25.0,32.47,8.64,16.11
1943,2022-08-26,12.2,885,-25.0,-14.35,-4.69,-44.04
1944,2021-06-03,10.2,2090,-25.0,-13.57,-5.0,-43.57
1945,2022-06-20,3.0,5235,96.21,25.51,-5.0,116.72
1946,2023-02-25,4.7,1693,-25.0,88.93,12.68,76.61
1947,2022-10-21,9.6,4681,-25.0,2.74,22.86,0.6
1948,2022-09-15,4.3,2902,17.3,-15.0,-5.0,-2.7
1949,2022-02-04,9.6,104029,16.17,-14.02,-5.0,-2.84
1950,2019-08-14,11.1,1556,-25.0,-15.0,26.66,-13.34
1951,2021-04-04,8.3,1701,-17.07,-15.0,3.76,-28.31
1952,2019-08-06,7.9,5650,19.96,62.74,-3.87,78.83
1953,2021-07-25,7.7,59262,22.14,97.37,34.48,154.0
1954,2021-01-22,9.1,5199,-18.82,12.47,-5.0,-11.35
1955,2020-05-20,3.9,97004,-9.64,12.11,-5.0,-2.52
1956,2019-09-16,9.9,6139,-25.0,-15.0,31.82,-8.18
1957,2023-12-03,11.2,598,6.32,-15.0,6.83,-1.85
1958,2023-03-21,12.0,14753,-25.0,-15.0,8.18,-31.82
1959,2023-12-02,3.5,805,-12.2,20.22,-0.68,7.33
1960,2019-02-23,12.3,9108,-25.0,-15.0,2.82,-37.18
1961,2021-12-06,8.4,2727,-25.0,-15.0,30.08,-9.92
1962,2020-12-27,9.2,904,-23.37,-15.0,-5.0,-43.37
1963,2020-11-19,8.7,13740,104.06,141.29,-5.0,240.35
1964,2023-03-25,6.7,24616,-16.23,-15.0,17.26,-13.98
1965,2022-01-27,4.6,3303,-24.11,-15.0,0.95,-38.15
1966,2021-11-09,4.3,6567,-14.31,-15.0,-0.75,-30.07
1967,2023-11-12,10.0,1121,38.15,-9.42,112.99,141.71
1968,2023-05-16,4.4,1159,-25.0,750.0,13.9,738.9
1969,2023-02-22,8.3,2956,-25.0,48.5,0.5,24.01
1970,2020-02-23,10.3,35232,-25.0,-15.0,0.05,-39.95
1971,2020-11-20,6.0,3346,-25.0,-15.0,67.87,27.87
1972,2021-04-29,13.6,6863,26.78,19.44,-5.0,41.22
1973,2019-03-03,7.3,847,69.71,62.32,10.49,142.52
1974,2022-03-14,8.7,88,186.4,750.0,-5.0,931.4
1975,2019-08-04,7.3,73575,-25.0,-15.0,-5.0,-45.0
1976,2019-01-03,5.7,11166,-25.0,-2.17,45.96,18.79
1977,2019-06-09,11.3,71474,1250.0,-15.0,7.11,1242.11
1978,2023-10-29,6.2,8877,-25.0,-9.0,-5.0,-39.0
1979,2021-02-19,6.4,6522,-25.0,-1.12,-5.0,-31.12
1980,2022-02-17,3.8,8156,45.29,8.19,-5.0,48.48
1981,2021-06-11,7.1,37,-25.0,-15.0,16.27,-23.73
1982,2022-01-17,6.0,48568,6.48,35.38,11.47,53.33
1983,2019-11-25,13.3,10266,-25.0,67.34,-5.0,37.34
1984,2020-08-02,10.2,16264,-25.0,1.3,4.74,-18.96
1985,2022-10-12,6.0,50906,40.43,-15.0,-4.3,21.14
1986,2023-06-22,8.7,26700,-25.0,-15.0,13.2,-26.8
1987,2022-07-14,6.4,82645,38.22,45.15,-5.0,78.38
1988,2023-06-29,6.0,2561,-25.0,304.74,10.29,290.03
1989,2021-08-09,2.9,1425,-25.0,-5.51,4.91,-25.61
1990,2022-09-08,5.4,3348,14.46,28.32,-5.0,37.78
1991,2020-09-26,10.7,4102,-25.0,9.95,6.89,-8.17
1992,2021-09-14,8.1,4905,44.76,-15.0,-2.1,27.66
1993,2023-04-14,7.7,155308,-12.4,-15.0,-5.0,-32.4
1994,2023-07-31,6.6,143044,26.69,37.71,14.35,78.75
1995,2022-05-03,6.8,1990,31.2,13.01,15.69,59.9
1996,2021-07-09,11.6,981,-25.0,8.22,-5.0,-21.78
1997,2021-01-07,8.7,7650,11.83,-15.0,-5.0,-8.17
1998,2022-09-17,10.2,13435,26.98,-15.0,-5.0,6.98
1999,2019-06-19,8.8,339704,-25.0,138.32,16.73,130.05
2000,2020-06-04,10.4,2684,-25.0,23.3,-1.71,-3.41
2001,2023-01-26,10.5,807,-25.0,-15.0,-1.93,-41.93
2002,2019-02-09,6.5,13546,4.45,-15.0,17.97,7.42
2003,2023-04-10,9.5,8578,55.04,-15.0,-1.64,38.39
2004,2022-07-08,10.5,19349,11.71,66.23,-5.0,72.94
2005,2022-11-19,6.8,454,-25.0,12.86,-3.0,-15.14
2006,2021-08-12,7.2,20318,-25.0,-15.0,30.95,-9.05
2007,2022-06-03,12.6,7986,814.69,50.87,86.11,951.68
2008,2021-09-10,11.6,15785,-25.0,124.45,-3.74,95.71
2009,2022-02-21,7.8,708,-25.0,-15.0,-5.0,-45.0
2010,2021-09-01,9.2,3379,32.51,14.68,-3.39,43.8
2011,2019-02-07,9.9,10225,76.31,36.42,-5.0,107.73
2012,2019-11-24,9.1,5265,244.17,-2.7,12.77,254.24
2013,2022-06-28,6.8,1986,-25.0,750.0,-5.0,720.0
2014,2022-04-14,11.9,23325,26.77,-15.0,11.59,23.35
2015,2023-06-14,6.2,10058,225.09,-15.0,158.13,368.22
2016,2021-07-02,12.1,12642,41.21,18.52,-5.0,54.73
2017,2020-03-29,9.1,1281,649.94,-15.0,-5.0,629.94
2018,2019-02-06,8.0,90,0.21,17.85,55.36,73.42
2019,2022-09-01,8.0,3288,-25.0,-15.0,2.68,-37.32
2020,2023-09-08,9.2,3920,-25.0,-15.0,-5.0,-45.0
2021,2021-08-30,11.0,19131,134.01,-15.0,5.77,124.78
2022,2021-03-06,11.0,2052,-25.0,3.39,250.0,228.39
2023,2021-08-30,10.7,1354,30.91,22.66,2.62,56.2
2024,2020-08-15,1.0,3240,71.92,-15.0,120.0,176.93
2025,2022-02-11,2.0,601,-11.54,-0.7,-3.37,-15.61
2026,2021-11-29,2.7,95993,4.95,13.86,-5.0,13.81
2027,2022-08-17,9.4,1960,-8.92,-15.0,5.03,-18.89
2028,2019-08-12,10.5,3871,220.69,-15.0,-5.0,200.69
2029,2019-11-14,10.7,1206,160.25,-11.11,6.76,155.9
2030,2019-12-15,10.7,5249,23.94,-9.83,0.91,15.01
2031,2019-04-25,8.7,1889,-25.0,6.63,4.59,-13.78
2032,2020-11-28,10.3,1406,-25.0,83.78,-5.0,53.78
2033,2022-09-08,12.6,2953,8.24,-15.0,0.53,-6.23
2034,2023-05-11,7.2,3050,47.21,8.79,8.35,64.36
2035,2021-11-29,9.9,5255,-25.0,11.53,-4.96,-18.42
2036,2019-02-09,6.2,5337,-1.22,15.33,0.15,14.26
2037,2023-11-08,11.7,7383,8.13,14.34,0.32,22.79
2038,2022-08-05,3.7,5849,-6.26,2.1,8.9,4.74
2039,2022-07-09,5.2,1796,1250.0,5.83,3.47,1259.3
2040,2019-08-04,7.6,6537,-25.0,255.94,-5.0,225.94
2041,2022-03-16,8.6,21433,-13.99,8.62,29.43,24.06
2042,2019-12-02,5.2,4890,-25.0,-15.0,3.51,-36.49
2043,2022-04-06,15.6,801,-25.0,91.85,-0.34,66.5
2044,2019-04-02,13.5,840,-25.0,-14.45,11.67,-27.78
2045,2019-12-19,6.6,8556,-25.0,-15.0,-5.0,-45.0
2046,2020-07-24,7.2,2000,-25.0,49.12,33.84,57.96
2047,2023-05-14,6.2,10886,552.46,8.66,-5.0,556.12
2048,2021-03-26,10.0,6570,-25.0,-15.0,-5.0,-45.0
2049,2023-09-01,4.1,7296,212.73,-15.0,-1.76,195.97
2050,2021-02-19,12.2,66681,293.61,1.18,-5.0,289.79
2051,2019-12-29,11.8,2926,336.72,-15.0,4.54,326.27
2052,2020-07-10,9.9,1594,-25.0,201.65,-5.0,171.65
2053,2022-09-30,7.7,21291,-6.05,-15.0,147.16,126.12
2054,2023-09-13,4.0,66,123.34,6.81,-4.35,125.8
2055,2022-04-08,3.6,6249,-20.91,37.32,-5.0,11.41
2056,2019-12-22,5.1,8613,-25.0,69.5,36.97,81.46
2057,2019-07-10,10.8,1147,-25.0,-15.0,-5.0,-45.0
2058,2023-08-18,10.9,27458,-25.0,-15.0,32.23,-7.77
2059,2020-02-26,6.0,109576,137.36,2.3,-5.0,134.65
2060,2020-11-30,11.4,4819,-6.16,-13.59,13.26,-6.5
2061,2019-01-07,10.1,7075,109.88,-15.0,-5.0,89.88
2062,2019-05-13,1.7,30409,1250.0,-13.89,0.72,1236.83
2063,2023-11-06,6.1,4253,1250.0,-13.79,0.15,1236.36
2064,2020-07-10,6.4,3376,-22.94,18.21,-5.0,-9.73
